,age,workclass,education,educational.num,marital.status,race,gender,hours.per.week,income
33794,25.0 - 31.0,Federal-gov,Bachelors,13,Never-married,White,Male,40.0 - 50.0,<=50K
33795,25.0 - 31.0,Local-gov,Some-college,10,Never-married,Black,Female,36.0 - 40.0,<=50K
33796,35.0 - 40.0,Local-gov,HS-grad,9,Never-married,Amer-Indian-Eskimo,Female,36.0 - 40.0,<=50K
33799,25.0 - 31.0,Local-gov,Assoc-voc,11,Never-married,White,Male,50.0 - 99.0,<=50K
33800,58.0 - 90.0,Self-emp-not-inc,5th-6th,3,Married-civ-spouse,White,Male,50.0 - 99.0,<=50K
33804,25.0 - 31.0,Private,11th,7,Divorced,White,Female,36.0 - 40.0,<=50K
33811,50.0 - 58.0,Private,Bachelors,13,Married-civ-spouse,White,Female,0.0 - 36.0,>50K
33812,35.0 - 40.0,Private,Some-college,10,Divorced,Black,Female,36.0 - 40.0,<=50K
33815,50.0 - 58.0,Self-emp-not-inc,HS-grad,9,Divorced,White,Male,36.0 - 40.0,<=50K
33816,50.0 - 58.0,Private,Assoc-voc,11,Widowed,White,Female,36.0 - 40.0,<=50K
33817,25.0 - 31.0,Private,Some-college,10,Separated,White,Female,0.0 - 36.0,<=50K
33819,40.0 - 45.0,Private,HS-grad,9,Divorced,White,Male,36.0 - 40.0,<=50K
33820,31.0 - 35.0,Local-gov,Assoc-voc,11,Married-civ-spouse,White,Male,40.0 - 50.0,<=50K
33822,45.0 - 50.0,Private,7th-8th,4,Separated,White,Female,0.0 - 36.0,<=50K
33823,16.0 - 25.0,Private,Some-college,10,Married-civ-spouse,White,Male,50.0 - 99.0,>50K
33824,31.0 - 35.0,Private,Bachelors,13,Never-married,White,Male,0.0 - 36.0,<=50K
33827,35.0 - 40.0,Private,Some-college,10,Married-civ-spouse,Asian-Pac-Islander,Female,36.0 - 40.0,<=50K
33828,16.0 - 25.0,Self-emp-not-inc,HS-grad,9,Never-married,Asian-Pac-Islander,Male,36.0 - 40.0,<=50K
33829,40.0 - 45.0,Private,HS-grad,9,Divorced,Black,Female,40.0 - 50.0,<=50K
33831,58.0 - 90.0,Private,Some-college,10,Married-civ-spouse,White,Male,40.0 - 50.0,>50K
33835,35.0 - 40.0,Private,Assoc-voc,11,Married-civ-spouse,White,Male,50.0 - 99.0,<=50K
33837,40.0 - 45.0,Private,Some-college,10,Married-civ-spouse,White,Female,36.0 - 40.0,>50K
33838,16.0 - 25.0,Private,10th,6,Never-married,White,Female,0.0 - 36.0,<=50K
33840,35.0 - 40.0,Private,Prof-school,15,Married-civ-spouse,White,Male,40.0 - 50.0,<=50K
33842,35.0 - 40.0,State-gov,Some-college,10,Divorced,White,Female,36.0 - 40.0,<=50K
33847,50.0 - 58.0,Private,Some-college,10,Widowed,White,Female,36.0 - 40.0,<=50K
33848,25.0 - 31.0,Private,10th,6,Divorced,White,Female,36.0 - 40.0,<=50K
33849,35.0 - 40.0,Private,Prof-school,15,Married-civ-spouse,White,Male,50.0 - 99.0,>50K
33853,45.0 - 50.0,Federal-gov,HS-grad,9,Married-spouse-absent,Black,Female,36.0 - 40.0,<=50K
33855,16.0 - 25.0,Private,10th,6,Never-married,White,Male,0.0 - 36.0,<=50K
33857,45.0 - 50.0,Private,Masters,14,Married-civ-spouse,White,Male,50.0 - 99.0,>50K
33859,40.0 - 45.0,Private,Bachelors,13,Married-civ-spouse,White,Male,40.0 - 50.0,<=50K
33860,25.0 - 31.0,Private,HS-grad,9,Never-married,White,Male,50.0 - 99.0,<=50K
33862,40.0 - 45.0,Private,10th,6,Never-married,White,Male,0.0 - 36.0,<=50K
33863,16.0 - 25.0,Private,HS-grad,9,Never-married,Black,Female,0.0 - 36.0,<=50K
33864,50.0 - 58.0,Self-emp-inc,Some-college,10,Widowed,White,Male,36.0 - 40.0,>50K
33867,58.0 - 90.0,Private,HS-grad,9,Married-civ-spouse,White,Male,0.0 - 36.0,<=50K
33868,25.0 - 31.0,Private,Some-college,10,Married-civ-spouse,White,Male,50.0 - 99.0,<=50K
33871,16.0 - 25.0,Private,11th,7,Married-civ-spouse,White,Male,50.0 - 99.0,<=50K
33874,16.0 - 25.0,Private,11th,7,Never-married,Black,Male,36.0 - 40.0,<=50K
33875,25.0 - 31.0,State-gov,Some-college,10,Never-married,White,Female,36.0 - 40.0,<=50K
33878,50.0 - 58.0,Private,HS-grad,9,Divorced,White,Male,0.0 - 36.0,<=50K
33879,16.0 - 25.0,Local-gov,HS-grad,9,Never-married,Black,Male,0.0 - 36.0,<=50K
33880,16.0 - 25.0,Self-emp-not-inc,10th,6,Never-married,White,Male,50.0 - 99.0,<=50K
33887,31.0 - 35.0,Private,HS-grad,9,Separated,White,Male,40.0 - 50.0,<=50K
33888,35.0 - 40.0,Private,Some-college,10,Married-civ-spouse,White,Male,40.0 - 50.0,<=50K
33889,50.0 - 58.0,Private,Some-college,10,Married-civ-spouse,White,Male,50.0 - 99.0,<=50K
33890,25.0 - 31.0,Local-gov,Masters,14,Married-civ-spouse,White,Male,36.0 - 40.0,<=50K
33891,40.0 - 45.0,Private,Some-college,10,Divorced,White,Female,36.0 - 40.0,<=50K
33894,25.0 - 31.0,Private,Bachelors,13,Married-civ-spouse,White,Male,40.0 - 50.0,<=50K
33899,25.0 - 31.0,Self-emp-not-inc,Some-college,10,Never-married,Black,Male,36.0 - 40.0,<=50K
33900,45.0 - 50.0,Private,HS-grad,9,Never-married,White,Female,36.0 - 40.0,<=50K
33902,58.0 - 90.0,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,White,Male,0.0 - 36.0,<=50K
33903,35.0 - 40.0,Self-emp-not-inc,Some-college,10,Married-civ-spouse,White,Female,0.0 - 36.0,<=50K
33904,50.0 - 58.0,State-gov,HS-grad,9,Married-civ-spouse,Black,Male,36.0 - 40.0,>50K
33905,25.0 - 31.0,Local-gov,Bachelors,13,Never-married,Black,Male,36.0 - 40.0,<=50K
33906,40.0 - 45.0,Private,HS-grad,9,Divorced,Asian-Pac-Islander,Female,36.0 - 40.0,<=50K
33907,40.0 - 45.0,Private,Bachelors,13,Never-married,White,Female,40.0 - 50.0,<=50K
33908,40.0 - 45.0,Self-emp-inc,Assoc-voc,11,Married-civ-spouse,Black,Male,36.0 - 40.0,>50K
33909,25.0 - 31.0,Private,Assoc-acdm,12,Divorced,White,Female,0.0 - 36.0,<=50K
33912,40.0 - 45.0,Private,Bachelors,13,Married-civ-spouse,White,Male,50.0 - 99.0,>50K
33913,50.0 - 58.0,Private,HS-grad,9,Divorced,Black,Male,36.0 - 40.0,<=50K
33914,16.0 - 25.0,Private,Bachelors,13,Never-married,White,Female,36.0 - 40.0,>50K
33915,31.0 - 35.0,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,White,Male,50.0 - 99.0,>50K
33918,40.0 - 45.0,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,White,Male,40.0 - 50.0,<=50K
33919,58.0 - 90.0,Self-emp-inc,7th-8th,4,Married-civ-spouse,White,Male,36.0 - 40.0,>50K
33920,50.0 - 58.0,Self-emp-not-inc,10th,6,Married-civ-spouse,White,Female,0.0 - 36.0,>50K
33921,58.0 - 90.0,Self-emp-not-inc,Masters,14,Divorced,White,Female,0.0 - 36.0,<=50K
33922,16.0 - 25.0,Local-gov,10th,6,Never-married,Black,Male,50.0 - 99.0,<=50K
33923,58.0 - 90.0,Private,11th,7,Divorced,White,Female,0.0 - 36.0,<=50K
33926,50.0 - 58.0,Private,HS-grad,9,Never-married,Black,Female,36.0 - 40.0,<=50K
33931,40.0 - 45.0,Private,HS-grad,9,Separated,White,Female,40.0 - 50.0,<=50K
33932,35.0 - 40.0,Private,Some-college,10,Married-civ-spouse,White,Male,50.0 - 99.0,<=50K
33933,35.0 - 40.0,Local-gov,Bachelors,13,Married-civ-spouse,White,Male,40.0 - 50.0,>50K
33936,35.0 - 40.0,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Asian-Pac-Islander,Male,50.0 - 99.0,>50K
33937,45.0 - 50.0,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,White,Male,0.0 - 36.0,>50K
33938,35.0 - 40.0,Private,Bachelors,13,Never-married,White,Male,40.0 - 50.0,>50K
33940,35.0 - 40.0,Federal-gov,Assoc-acdm,12,Married-civ-spouse,White,Male,36.0 - 40.0,>50K
33942,31.0 - 35.0,Federal-gov,Doctorate,16,Never-married,White,Female,50.0 - 99.0,<=50K
33943,16.0 - 25.0,Private,Masters,14,Never-married,White,Male,50.0 - 99.0,<=50K
33944,50.0 - 58.0,Federal-gov,Bachelors,13,Separated,White,Male,36.0 - 40.0,>50K
33946,40.0 - 45.0,Private,HS-grad,9,Never-married,White,Male,40.0 - 50.0,<=50K
33951,35.0 - 40.0,Private,HS-grad,9,Never-married,Amer-Indian-Eskimo,Male,40.0 - 50.0,>50K
33953,35.0 - 40.0,Private,7th-8th,4,Separated,White,Female,0.0 - 36.0,<=50K
33954,45.0 - 50.0,Self-emp-inc,Bachelors,13,Married-civ-spouse,Asian-Pac-Islander,Male,40.0 - 50.0,>50K
33955,50.0 - 58.0,Private,HS-grad,9,Separated,Amer-Indian-Eskimo,Female,0.0 - 36.0,<=50K
33956,35.0 - 40.0,Local-gov,Some-college,10,Married-civ-spouse,White,Male,50.0 - 99.0,>50K
33958,58.0 - 90.0,Private,7th-8th,4,Married-civ-spouse,White,Male,36.0 - 40.0,<=50K
33959,58.0 - 90.0,Private,7th-8th,4,Widowed,Black,Female,0.0 - 36.0,<=50K
33960,31.0 - 35.0,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,White,Female,0.0 - 36.0,<=50K
33961,16.0 - 25.0,Private,HS-grad,9,Never-married,Asian-Pac-Islander,Male,0.0 - 36.0,<=50K
33964,31.0 - 35.0,Private,Bachelors,13,Never-married,Black,Male,40.0 - 50.0,>50K
33965,31.0 - 35.0,Self-emp-inc,Assoc-voc,11,Married-civ-spouse,White,Male,36.0 - 40.0,<=50K
33966,25.0 - 31.0,Private,Some-college,10,Married-civ-spouse,Asian-Pac-Islander,Male,36.0 - 40.0,<=50K
33971,31.0 - 35.0,Private,Assoc-voc,11,Married-civ-spouse,Black,Female,36.0 - 40.0,>50K
33973,40.0 - 45.0,Private,HS-grad,9,Separated,Black,Female,0.0 - 36.0,<=50K
33974,31.0 - 35.0,State-gov,Doctorate,16,Married-civ-spouse,White,Female,40.0 - 50.0,>50K
33977,16.0 - 25.0,Local-gov,11th,7,Never-married,White,Male,0.0 - 36.0,<=50K
33979,45.0 - 50.0,Private,7th-8th,4,Divorced,White,Female,0.0 - 36.0,<=50K
33981,16.0 - 25.0,Self-emp-not-inc,HS-grad,9,Divorced,White,Female,40.0 - 50.0,<=50K
33984,16.0 - 25.0,Local-gov,Bachelors,13,Never-married,White,Female,0.0 - 36.0,<=50K
33987,58.0 - 90.0,Private,Some-college,10,Widowed,White,Female,0.0 - 36.0,<=50K
33989,58.0 - 90.0,Private,Assoc-acdm,12,Married-spouse-absent,White,Female,0.0 - 36.0,<=50K
33990,50.0 - 58.0,Private,HS-grad,9,Never-married,Black,Female,36.0 - 40.0,<=50K
33992,50.0 - 58.0,Private,9th,5,Married-civ-spouse,White,Male,50.0 - 99.0,<=50K
33993,31.0 - 35.0,Private,HS-grad,9,Divorced,White,Male,40.0 - 50.0,<=50K
33994,25.0 - 31.0,Private,Bachelors,13,Never-married,White,Male,0.0 - 36.0,<=50K
33995,25.0 - 31.0,Private,10th,6,Never-married,Black,Male,36.0 - 40.0,<=50K
33996,31.0 - 35.0,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,White,Male,40.0 - 50.0,>50K
33998,45.0 - 50.0,Local-gov,Some-college,10,Divorced,White,Male,50.0 - 99.0,>50K
33999,45.0 - 50.0,Private,Bachelors,13,Divorced,White,Male,36.0 - 40.0,<=50K
34000,40.0 - 45.0,Private,HS-grad,9,Married-civ-spouse,Black,Male,40.0 - 50.0,>50K
34001,31.0 - 35.0,Self-emp-not-inc,Some-college,10,Married-civ-spouse,White,Male,50.0 - 99.0,>50K
34002,58.0 - 90.0,Private,Assoc-acdm,12,Married-civ-spouse,White,Male,0.0 - 36.0,<=50K
34008,35.0 - 40.0,Private,Some-college,10,Divorced,White,Female,0.0 - 36.0,<=50K
34009,25.0 - 31.0,Private,Some-college,10,Never-married,White,Female,50.0 - 99.0,<=50K
34011,45.0 - 50.0,Self-emp-inc,HS-grad,9,Married-civ-spouse,White,Male,50.0 - 99.0,>50K
34013,40.0 - 45.0,Private,HS-grad,9,Divorced,Black,Male,36.0 - 40.0,<=50K
34016,31.0 - 35.0,Private,Assoc-voc,11,Married-civ-spouse,White,Female,40.0 - 50.0,>50K
34017,45.0 - 50.0,Local-gov,Doctorate,16,Married-civ-spouse,White,Female,50.0 - 99.0,>50K
34020,40.0 - 45.0,Private,Assoc-acdm,12,Divorced,Black,Male,0.0 - 36.0,<=50K
34022,50.0 - 58.0,Self-emp-inc,Some-college,10,Married-civ-spouse,White,Male,50.0 - 99.0,>50K
34024,16.0 - 25.0,Private,Masters,14,Never-married,White,Male,40.0 - 50.0,<=50K
34028,50.0 - 58.0,Private,Masters,14,Widowed,White,Female,36.0 - 40.0,<=50K
34031,58.0 - 90.0,Private,7th-8th,4,Widowed,White,Female,0.0 - 36.0,<=50K
34034,35.0 - 40.0,Private,Assoc-acdm,12,Divorced,Black,Male,36.0 - 40.0,<=50K
34040,16.0 - 25.0,Self-emp-not-inc,Some-college,10,Married-civ-spouse,White,Male,50.0 - 99.0,<=50K
34042,25.0 - 31.0,Private,Assoc-voc,11,Never-married,Other,Male,36.0 - 40.0,<=50K
34043,50.0 - 58.0,Private,Some-college,10,Divorced,Black,Female,36.0 - 40.0,<=50K
34045,40.0 - 45.0,Federal-gov,Some-college,10,Married-civ-spouse,White,Female,36.0 - 40.0,<=50K
34046,16.0 - 25.0,State-gov,Masters,14,Never-married,White,Male,36.0 - 40.0,<=50K
34047,16.0 - 25.0,Local-gov,Bachelors,13,Never-married,White,Male,0.0 - 36.0,<=50K
34049,25.0 - 31.0,Private,Some-college,10,Separated,White,Female,0.0 - 36.0,<=50K
34050,58.0 - 90.0,Private,Doctorate,16,Never-married,White,Female,50.0 - 99.0,>50K
34055,25.0 - 31.0,Private,Bachelors,13,Never-married,White,Male,50.0 - 99.0,>50K
34057,25.0 - 31.0,Private,Assoc-acdm,12,Never-married,White,Female,36.0 - 40.0,>50K
34059,31.0 - 35.0,Private,Bachelors,13,Married-civ-spouse,White,Male,0.0 - 36.0,>50K
34060,16.0 - 25.0,Private,HS-grad,9,Never-married,White,Male,40.0 - 50.0,<=50K
34061,58.0 - 90.0,Self-emp-inc,Doctorate,16,Married-civ-spouse,White,Male,36.0 - 40.0,>50K
34062,31.0 - 35.0,Self-emp-not-inc,Masters,14,Married-civ-spouse,White,Male,50.0 - 99.0,<=50K
34063,50.0 - 58.0,Self-emp-not-inc,9th,5,Married-civ-spouse,White,Male,50.0 - 99.0,<=50K
34064,25.0 - 31.0,Private,HS-grad,9,Separated,Black,Male,36.0 - 40.0,<=50K
34065,50.0 - 58.0,Private,HS-grad,9,Divorced,White,Female,0.0 - 36.0,<=50K
34066,45.0 - 50.0,Self-emp-not-inc,Masters,14,Married-civ-spouse,White,Male,50.0 - 99.0,>50K
34070,58.0 - 90.0,Private,9th,5,Married-civ-spouse,Black,Female,0.0 - 36.0,<=50K
34071,35.0 - 40.0,Self-emp-not-inc,Some-college,10,Never-married,White,Male,36.0 - 40.0,<=50K
34073,31.0 - 35.0,Self-emp-not-inc,Assoc-acdm,12,Divorced,Black,Male,50.0 - 99.0,<=50K
34074,50.0 - 58.0,Local-gov,HS-grad,9,Married-spouse-absent,White,Female,0.0 - 36.0,<=50K
34078,31.0 - 35.0,Private,Bachelors,13,Married-spouse-absent,White,Female,0.0 - 36.0,<=50K
34083,16.0 - 25.0,Private,5th-6th,3,Married-civ-spouse,White,Male,36.0 - 40.0,<=50K
34085,45.0 - 50.0,Private,HS-grad,9,Divorced,White,Male,50.0 - 99.0,<=50K
34088,16.0 - 25.0,Private,10th,6,Separated,Black,Female,36.0 - 40.0,<=50K
34091,45.0 - 50.0,Private,HS-grad,9,Divorced,White,Female,0.0 - 36.0,<=50K
34092,16.0 - 25.0,Self-emp-inc,HS-grad,9,Married-civ-spouse,White,Male,50.0 - 99.0,>50K
34093,16.0 - 25.0,Local-gov,Some-college,10,Never-married,White,Male,0.0 - 36.0,<=50K
34094,50.0 - 58.0,Self-emp-inc,Masters,14,Married-civ-spouse,White,Male,36.0 - 40.0,>50K
34097,58.0 - 90.0,Private,Bachelors,13,Divorced,White,Male,36.0 - 40.0,<=50K
34105,16.0 - 25.0,State-gov,HS-grad,9,Never-married,White,Male,36.0 - 40.0,<=50K
34107,50.0 - 58.0,Private,7th-8th,4,Married-civ-spouse,Black,Male,40.0 - 50.0,<=50K
34110,58.0 - 90.0,Private,Bachelors,13,Widowed,White,Female,0.0 - 36.0,<=50K
34117,50.0 - 58.0,Self-emp-inc,Bachelors,13,Married-civ-spouse,White,Male,36.0 - 40.0,>50K
34121,25.0 - 31.0,Private,11th,7,Married-civ-spouse,White,Male,36.0 - 40.0,>50K
34122,35.0 - 40.0,Private,11th,7,Married-civ-spouse,White,Male,0.0 - 36.0,<=50K
34123,31.0 - 35.0,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,White,Male,50.0 - 99.0,>50K
34124,25.0 - 31.0,Private,Prof-school,15,Never-married,Asian-Pac-Islander,Male,0.0 - 36.0,<=50K
34125,50.0 - 58.0,Private,HS-grad,9,Divorced,White,Male,0.0 - 36.0,<=50K
34126,50.0 - 58.0,Private,HS-grad,9,Separated,White,Male,40.0 - 50.0,<=50K
34127,16.0 - 25.0,Private,12th,8,Never-married,White,Male,40.0 - 50.0,<=50K
34128,58.0 - 90.0,Private,HS-grad,9,Widowed,White,Male,0.0 - 36.0,<=50K
34129,31.0 - 35.0,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,White,Male,50.0 - 99.0,>50K
34130,35.0 - 40.0,Private,10th,6,Divorced,White,Male,36.0 - 40.0,<=50K
34132,25.0 - 31.0,Private,Some-college,10,Married-spouse-absent,Other,Female,0.0 - 36.0,<=50K
34138,45.0 - 50.0,Private,HS-grad,9,Divorced,White,Female,0.0 - 36.0,<=50K
34140,58.0 - 90.0,Private,Bachelors,13,Divorced,White,Female,0.0 - 36.0,<=50K
34141,58.0 - 90.0,Local-gov,10th,6,Married-civ-spouse,White,Male,36.0 - 40.0,<=50K
34142,31.0 - 35.0,Private,Assoc-acdm,12,Never-married,White,Female,50.0 - 99.0,>50K
34143,50.0 - 58.0,Self-emp-not-inc,Some-college,10,Married-spouse-absent,White,Female,0.0 - 36.0,>50K
34146,58.0 - 90.0,Private,10th,6,Widowed,White,Female,50.0 - 99.0,<=50K
34148,40.0 - 45.0,Federal-gov,Some-college,10,Married-civ-spouse,White,Male,40.0 - 50.0,>50K
34149,25.0 - 31.0,Private,Some-college,10,Never-married,Black,Female,0.0 - 36.0,<=50K
34150,45.0 - 50.0,Private,10th,6,Married-civ-spouse,White,Male,50.0 - 99.0,<=50K
34151,25.0 - 31.0,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,White,Male,40.0 - 50.0,<=50K
34154,25.0 - 31.0,Private,Bachelors,13,Never-married,White,Female,36.0 - 40.0,<=50K
34155,58.0 - 90.0,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,White,Male,50.0 - 99.0,<=50K
34157,40.0 - 45.0,Private,9th,5,Married-civ-spouse,Asian-Pac-Islander,Male,36.0 - 40.0,<=50K
34159,40.0 - 45.0,Local-gov,Doctorate,16,Married-spouse-absent,White,Female,36.0 - 40.0,<=50K
34160,31.0 - 35.0,Federal-gov,Bachelors,13,Married-civ-spouse,Asian-Pac-Islander,Male,36.0 - 40.0,<=50K
34162,25.0 - 31.0,Private,Bachelors,13,Married-civ-spouse,Asian-Pac-Islander,Male,36.0 - 40.0,>50K
34163,50.0 - 58.0,Private,11th,7,Separated,Black,Female,36.0 - 40.0,<=50K
34165,35.0 - 40.0,Private,7th-8th,4,Married-civ-spouse,White,Male,36.0 - 40.0,<=50K
34166,40.0 - 45.0,Private,Masters,14,Married-civ-spouse,White,Male,40.0 - 50.0,>50K
34168,31.0 - 35.0,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,White,Male,40.0 - 50.0,<=50K
34170,40.0 - 45.0,Local-gov,Masters,14,Never-married,White,Female,36.0 - 40.0,<=50K
34174,25.0 - 31.0,Private,Bachelors,13,Never-married,White,Female,40.0 - 50.0,<=50K
34175,45.0 - 50.0,Private,HS-grad,9,Married-civ-spouse,White,Male,50.0 - 99.0,<=50K
34178,16.0 - 25.0,Private,5th-6th,3,Married-civ-spouse,White,Male,40.0 - 50.0,<=50K
34179,40.0 - 45.0,Private,Bachelors,13,Never-married,White,Male,0.0 - 36.0,<=50K
34184,40.0 - 45.0,State-gov,Assoc-voc,11,Married-civ-spouse,White,Male,36.0 - 40.0,<=50K
34186,40.0 - 45.0,Private,Some-college,10,Never-married,Asian-Pac-Islander,Male,36.0 - 40.0,<=50K
34187,25.0 - 31.0,Private,Assoc-voc,11,Never-married,White,Female,36.0 - 40.0,<=50K
34189,40.0 - 45.0,Private,Bachelors,13,Married-civ-spouse,White,Male,0.0 - 36.0,<=50K
34192,35.0 - 40.0,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,White,Male,50.0 - 99.0,>50K
34194,58.0 - 90.0,Private,7th-8th,4,Widowed,White,Female,50.0 - 99.0,<=50K
34195,50.0 - 58.0,Private,Some-college,10,Married-civ-spouse,White,Male,40.0 - 50.0,>50K
34203,45.0 - 50.0,Private,Assoc-acdm,12,Married-civ-spouse,White,Male,36.0 - 40.0,>50K
34205,31.0 - 35.0,Private,HS-grad,9,Married-civ-spouse,Other,Male,36.0 - 40.0,<=50K
34209,50.0 - 58.0,Self-emp-not-inc,1st-4th,2,Never-married,Amer-Indian-Eskimo,Male,50.0 - 99.0,<=50K
34210,16.0 - 25.0,Self-emp-inc,Some-college,10,Never-married,White,Female,0.0 - 36.0,<=50K
34211,31.0 - 35.0,Self-emp-not-inc,Bachelors,13,Never-married,White,Female,36.0 - 40.0,<=50K
34212,58.0 - 90.0,Private,Assoc-voc,11,Married-civ-spouse,White,Male,36.0 - 40.0,<=50K
34213,35.0 - 40.0,State-gov,Bachelors,13,Divorced,White,Female,50.0 - 99.0,<=50K
34214,16.0 - 25.0,Private,12th,8,Never-married,Black,Female,0.0 - 36.0,<=50K
34215,16.0 - 25.0,Private,Some-college,10,Married-spouse-absent,Black,Female,0.0 - 36.0,<=50K
34217,50.0 - 58.0,Private,12th,8,Married-civ-spouse,White,Male,40.0 - 50.0,>50K
34222,31.0 - 35.0,Private,Some-college,10,Married-civ-spouse,Black,Male,36.0 - 40.0,<=50K
34224,45.0 - 50.0,Self-emp-not-inc,Bachelors,13,Never-married,White,Male,50.0 - 99.0,<=50K
34225,58.0 - 90.0,Self-emp-not-inc,9th,5,Married-civ-spouse,White,Male,40.0 - 50.0,<=50K
34226,58.0 - 90.0,Self-emp-inc,Masters,14,Widowed,White,Female,50.0 - 99.0,<=50K
34227,16.0 - 25.0,Private,Some-college,10,Never-married,White,Male,0.0 - 36.0,<=50K
34229,25.0 - 31.0,Private,Some-college,10,Never-married,Black,Male,50.0 - 99.0,<=50K
34231,58.0 - 90.0,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,White,Male,40.0 - 50.0,>50K
34232,16.0 - 25.0,Private,HS-grad,9,Married-civ-spouse,White,Male,50.0 - 99.0,<=50K
34233,58.0 - 90.0,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,White,Male,0.0 - 36.0,<=50K
34238,50.0 - 58.0,Private,Some-college,10,Never-married,White,Male,36.0 - 40.0,<=50K
34239,31.0 - 35.0,Local-gov,Some-college,10,Married-spouse-absent,White,Male,40.0 - 50.0,<=50K
34240,50.0 - 58.0,Private,Masters,14,Divorced,White,Male,40.0 - 50.0,>50K
34242,31.0 - 35.0,Private,Assoc-acdm,12,Divorced,White,Female,40.0 - 50.0,<=50K
34245,35.0 - 40.0,Self-emp-not-inc,HS-grad,9,Separated,White,Male,36.0 - 40.0,<=50K
34246,50.0 - 58.0,Local-gov,HS-grad,9,Married-civ-spouse,White,Male,36.0 - 40.0,>50K
34248,45.0 - 50.0,Private,HS-grad,9,Never-married,White,Male,36.0 - 40.0,<=50K
34249,16.0 - 25.0,Private,Bachelors,13,Never-married,White,Female,0.0 - 36.0,<=50K
34250,50.0 - 58.0,Private,Some-college,10,Married-spouse-absent,White,Male,36.0 - 40.0,<=50K
34251,31.0 - 35.0,Private,11th,7,Divorced,White,Female,36.0 - 40.0,<=50K
34254,40.0 - 45.0,Private,Some-college,10,Divorced,White,Female,0.0 - 36.0,<=50K
34255,58.0 - 90.0,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,White,Male,40.0 - 50.0,<=50K
34257,45.0 - 50.0,Private,Some-college,10,Divorced,White,Male,36.0 - 40.0,>50K
34258,31.0 - 35.0,Private,Bachelors,13,Separated,White,Female,40.0 - 50.0,>50K
34259,58.0 - 90.0,Without-pay,HS-grad,9,Married-civ-spouse,White,Male,0.0 - 36.0,<=50K
34261,40.0 - 45.0,Local-gov,Assoc-voc,11,Divorced,White,Female,36.0 - 40.0,<=50K
34264,45.0 - 50.0,Private,HS-grad,9,Widowed,White,Female,40.0 - 50.0,<=50K
34268,58.0 - 90.0,Federal-gov,Masters,14,Never-married,White,Male,36.0 - 40.0,<=50K
34270,16.0 - 25.0,Private,HS-grad,9,Never-married,Black,Male,0.0 - 36.0,<=50K
34274,45.0 - 50.0,Self-emp-inc,7th-8th,4,Married-civ-spouse,White,Male,40.0 - 50.0,>50K
34275,35.0 - 40.0,State-gov,Masters,14,Married-civ-spouse,White,Male,50.0 - 99.0,>50K
34276,58.0 - 90.0,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,White,Male,0.0 - 36.0,<=50K
34277,25.0 - 31.0,State-gov,HS-grad,9,Never-married,Amer-Indian-Eskimo,Male,36.0 - 40.0,>50K
34279,25.0 - 31.0,Private,Masters,14,Married-civ-spouse,White,Male,36.0 - 40.0,>50K
34280,50.0 - 58.0,Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,White,Male,36.0 - 40.0,<=50K
34281,25.0 - 31.0,Private,Assoc-acdm,12,Married-civ-spouse,White,Male,36.0 - 40.0,>50K
34282,35.0 - 40.0,Private,Assoc-voc,11,Divorced,Amer-Indian-Eskimo,Female,36.0 - 40.0,<=50K
34283,31.0 - 35.0,Private,Masters,14,Married-civ-spouse,White,Male,50.0 - 99.0,>50K
34285,50.0 - 58.0,Local-gov,Assoc-voc,11,Married-civ-spouse,Black,Male,36.0 - 40.0,<=50K
34286,35.0 - 40.0,Private,7th-8th,4,Never-married,White,Male,0.0 - 36.0,<=50K
34288,35.0 - 40.0,Private,Bachelors,13,Never-married,Asian-Pac-Islander,Female,36.0 - 40.0,<=50K
34289,50.0 - 58.0,Private,HS-grad,9,Divorced,White,Male,36.0 - 40.0,>50K
34292,40.0 - 45.0,Private,Assoc-voc,11,Never-married,White,Male,0.0 - 36.0,<=50K
34293,45.0 - 50.0,Federal-gov,HS-grad,9,Separated,White,Female,36.0 - 40.0,<=50K
34296,31.0 - 35.0,Private,Some-college,10,Never-married,White,Female,36.0 - 40.0,<=50K
34299,25.0 - 31.0,Private,HS-grad,9,Married-civ-spouse,White,Female,0.0 - 36.0,<=50K
34300,58.0 - 90.0,Self-emp-not-inc,HS-grad,9,Never-married,White,Female,0.0 - 36.0,<=50K
